Time_s,Error_mm
1.22122122122122,0.032437677678178
1.23123123123123,0.035043414838414
1.24124124124124,0.0506924881771344
1.25125125125125,0.0343668477675102
1.26126126126126,0.0386796638434011
1.27127127127127,0.0361991795495913
1.28128128128128,0.023628313443895
1.29129129129129,0.0543262132578184
1.3013013013013,0.0429394003117078
1.31131131131131,0.0240142856430191
1.32132132132132,0.0371380053528405
1.33133133133133,0.0249879615416285
1.34134134134134,0.0461254523390069
1.35135135135135,0.029159409833228
1.36136136136136,0.0286667981650924
1.37137137137137,0.0682924436345156
1.38138138138138,0.0410185637624112
1.39139139139139,0.0104838169643192
1.4014014014014,0.0493323889845892
1.41141141141141,0.0453515445104645
1.42142142142142,0.0246115485985211
1.43143143143143,0.0389075969912985
1.44144144144144,0.0298782826257716
1.45145145145145,0.0119378932778022
1.46146146146146,0.0276337411731192
1.47147147147147,0.0316768858910118
1.48148148148148,0.0268322155362765
1.49149149149149,0.0361439515310074
1.5015015015015,0.0381310540637288
1.51151151151151,0.0415829744788641
1.52152152152152,0.0195247220267925
1.53153153153153,0.0323021922705983
1.54154154154154,0.0256251809498001
1.55155155155155,0.0150846160670906
1.56156156156156,0.0137041930638565
1.57157157157157,0.0401118542124639
1.58158158158158,0.0611923817320551
1.59159159159159,0.0251702988448041
1.6016016016016,0.0398666473444908
1.61161161161161,0.0309034090768962
1.62162162162162,0.0324582805669642
1.63163163163163,0.0350775658621116
1.64164164164164,0.0182604780751551
1.65165165165165,0.0204616715367306
1.66166166166166,0.0383911619147664
1.67167167167167,0.0438564316385544
1.68168168168168,0.0252275171917421
1.69169169169169,0.020418092824486
1.7017017017017,0.0385103136877577
1.71171171171171,0.0354953521174525
1.72172172172172,0.0207568553076952
1.73173173173173,0.0262473807013774
1.74174174174174,0.0376787010910234
1.75175175175175,0.0236595291101612
1.76176176176176,0.0145452037480235
1.77177177177177,0.0323886931232384
1.78178178178178,0.039255810931719
1.79179179179179,0.0308259424320557
1.8018018018018,0.0357848538780714
1.81181181181181,0.0372114697320284
1.82182182182182,0.0321848741716688
1.83183183183183,0.0277109331289185
1.84184184184184,0.0281714911203895
1.85185185185185,0.0460116111566187
1.86186186186186,0.0295644184271114
1.87187187187187,0.0253903160757104
1.88188188188188,0.0224766782500003
1.89189189189189,0.0253597543724779
1.9019019019019,0.0498565494191134
1.91191191191191,0.0239701094825298
1.92192192192192,0.0503001526727757
1.93193193193193,0.0294393393450724
1.94194194194194,0.0461261275944615
1.95195195195195,0.0289081080746898
1.96196196196196,0.0318714099403154
1.97197197197197,0.0425069339182956
1.98198198198198,0.026746607758996
1.99199199199199,0.0288852454718386
2.002002002002,0.0290658063549616
2.01201201201201,0.0284717065414074
2.02202202202202,0.0428446955624443
2.03203203203203,0.0153003299527116
2.04204204204204,0.058245676412333
2.05205205205205,0.0408713430430435
2.06206206206206,0.0338264864547365
2.07207207207207,0.0274351510043305
2.08208208208208,0.0288127982807682
2.09209209209209,0.0538108696124935
2.1021021021021,0.0250955743997724
2.11211211211211,0.0188418919092292
2.12212212212212,0.0344475659092046
2.13213213213213,0.0583608566438764
2.14214214214214,0.042399858342153
2.15215215215215,0.0201268906768144
2.16216216216216,0.0108209760741334
2.17217217217217,0.0492648322419305
2.18218218218218,0.0198979253685418
2.19219219219219,0.0218138714082496
2.2022022022022,0.00966768746327831
2.21221221221221,0.045123570919194
2.22222222222222,0.028773561426214
2.23223223223223,0.0385858023627714
2.24224224224224,0.0354692865403037
2.25225225225225,0.0464045275187342
2.26226226226226,0.0277629618956102
2.27227227227227,0.0283685233439338
2.28228228228228,0.0276095671630583
2.29229229229229,0.0267207012184249
2.3023023023023,0.037758881428086
2.31231231231231,0.03781540570257
2.32232232232232,0.0335686467587741
2.33233233233233,0.0088836075992653
2.34234234234234,0.0340795262920685
2.35235235235235,0.00656334296502155
2.36236236236236,0.0408893879288247
2.37237237237237,0.02550909817132
2.38238238238238,0.0199309192477411
2.39239239239239,0.0221436780921616
2.4024024024024,0.0527512345289454
2.41241241241241,0.0279827599860112
2.42242242242242,0.0469942905889664
2.43243243243243,0.026282942115936
2.44244244244244,0.0176646121812353
2.45245245245245,0.0286352127080856
2.46246246246246,0.0205999263118419
2.47247247247247,0.0268040947858316
2.48248248248248,0.0256324724704682
2.49249249249249,0.0541139903864057
2.5025025025025,0.0117668242735177
2.51251251251251,0.0236630953420931
2.52252252252252,0.0316741933614115
2.53253253253253,0.00664838209306591
2.54254254254254,0.0140785231942253
2.55255255255255,0.0383861497333869
2.56256256256256,0.028033086373214
2.57257257257257,0.0392994554107658
2.58258258258258,0.0254937249338689
2.59259259259259,0.0388779316638297
2.6026026026026,0.0181815144203678
2.61261261261261,0.0137096813039895
2.62262262262262,0.0207066555717324
2.63263263263263,0.0479481263788134
2.64264264264264,0.012529521059177
2.65265265265265,0.0359639400334203
2.66266266266266,0.0308592093085983
2.67267267267267,0.0264017763171543
2.68268268268268,0.049405975159937
2.69269269269269,0.0261169098258156
2.7027027027027,0.0363482140078919
2.71271271271271,0.0557081684782597
2.72272272272272,0.020432671231156
2.73273273273273,0.0464159433354452
2.74274274274274,0.018735224375659
2.75275275275275,0.0610694811550479
2.76276276276276,0.0348936506011507
2.77277277277277,0.026384962967519
2.78278278278278,0.0469187699439999
2.79279279279279,0.0216701125057626
2.8028028028028,0.00760062217136827
2.81281281281281,0.0252781428096151
2.82282282282282,0.0505878250309191
2.83283283283283,0.0316517064384481
2.84284284284284,0.0396664428077938
2.85285285285285,0.0392258148219446
2.86286286286286,0.0708879956961271
2.87287287287287,0.0350810789658395
2.88288288288288,0.0374145682803302
2.89289289289289,0.0430710724429429
2.9029029029029,0.0321537557732812
2.91291291291291,0.0360123116063577
2.92292292292292,0.0309567603243349
2.93293293293293,0.0693313439171372
2.94294294294294,0.0371764824636518
2.95295295295295,0.0636327920466481
2.96296296296296,0.0397698245524136
2.97297297297297,0.0342232027229349
2.98298298298298,0.0537227794973258
2.99299299299299,0.0504518915599041
3.003003003003,0.0566517239686436
3.01301301301301,0.0314744174317139
3.02302302302302,0.0524166474195736
3.03303303303303,0.0174540204511958
3.04304304304304,0.038467179314593
3.05305305305305,0.0497125698662882
3.06306306306306,0.0452218329287861
3.07307307307307,0.0233049782957926
3.08308308308308,0.0366000797454382
3.09309309309309,0.0232195851249575
3.1031031031031,0.0115481932361977
3.11311311311311,0.0306716343076419
3.12312312312312,0.0426475559387691
3.13313313313313,0.0180786521907724
3.14314314314314,0.0224871189848118
3.15315315315315,0.0469054214683781
3.16316316316316,0.0257016049931993
3.17317317317317,0.0561088887452463
3.18318318318318,0.0277519150469409
3.19319319319319,0.0141491699003316
3.2032032032032,0.0437278384445473
3.21321321321321,0.0246783702664164
3.22322322322322,0.0356204373251456
3.23323323323323,0.0433856618568084
3.24324324324324,0.036813356645004
3.25325325325325,0.0257457668160247
3.26326326326326,0.024808452857781
3.27327327327327,0.0335016223616766
3.28328328328328,0.036955944120315
3.29329329329329,0.0364813309936558
3.3033033033033,0.0369010292132787
3.31331331331331,0.0194596660878448
3.32332332332332,0.0345392929201505
3.33333333333333,0.0351840298947923
3.34334334334334,0.0153154469821911
3.35335335335335,0.0253049322488111
3.36336336336336,0.0426800880601618
3.37337337337337,0.0163819294928933
3.38338338338338,0.0202571606187997
3.39339339339339,0.0532418911689728
3.4034034034034,0.0429113552634984
3.41341341341341,0.0387325478324879
3.42342342342342,0.0504551271590252
3.43343343343343,0.0429012259591731
3.44344344344344,0.044560630792991
3.45345345345345,0.0306339728183632
3.46346346346346,0.0142847331549136
3.47347347347347,0.0420723343115845
3.48348348348348,0.054756990628649
3.49349349349349,0.0524260219858791
3.5035035035035,0.0619421202152817
3.51351351351351,0.0397917057552543
3.52352352352352,0.0505489524396154
3.53353353353353,0.0530598694203144
3.54354354354354,0.0241504654878879
3.55355355355355,0.0292069719680043
3.56356356356356,0.024482822937844
3.57357357357357,0.0438133267490364
3.58358358358358,0.0638237544033909
3.59359359359359,0.0473535812821557
3.6036036036036,0.0247408622572728
3.61361361361361,0.024734167478251
3.62362362362362,0.0062160341029095
3.63363363363363,0.0190975841738607
3.64364364364364,0.0196615131426491
3.65365365365365,0.0336228901114117
3.66366366366366,0.0394151899767048
3.67367367367367,0.0538444919593291
3.68368368368368,0.0367542366368751
3.69369369369369,0.0318095672348943
3.7037037037037,0.0238236321663773
3.71371371371371,0.0461379933388461
3.72372372372372,0.0333575381640426
3.73373373373373,0.0301929905527761
3.74374374374374,0.0373026712259146
3.75375375375375,0.0366081559019574
3.76376376376376,0.0252670254480014
3.77377377377377,0.0428539917656917
3.78378378378378,0.0184452274015094
3.79379379379379,0.0117743826557386
3.8038038038038,0.052815239540339
3.81381381381381,0.041573846258579
3.82382382382382,0.0232530715829031
3.83383383383383,0.00977504094943164
3.84384384384384,0.0389089545338177
3.85385385385385,0.0245357322906502
3.86386386386386,0.0163902426096028
3.87387387387387,0.0259401998200296
3.88388388388388,0.0341547640603181
3.89389389389389,0.0497786488839087
3.9039039039039,0.0351404925155821
3.91391391391391,0.0179014042044348
3.92392392392392,0.0461766109839499
3.93393393393393,0.0207231367089179
3.94394394394394,0.0592219199883165
3.95395395395395,0.0256382596531101
3.96396396396396,0.0560405567177287
3.97397397397397,0.0204127564560092
3.98398398398398,0.0351542100651232
3.99399399399399,0.0247685058348824
4.004004004004,0.0485485273984176
4.01401401401401,0.0223769575399411
4.02402402402402,0.0353028109055597
4.03403403403403,0.0383743275687071
4.04404404404404,0.0422208839356039
4.05405405405405,0.0423498254381676
4.06406406406406,0.0234062464669236
4.07407407407407,0.0121825450468821
4.08408408408408,0.0353562226113891
4.09409409409409,0.0313329365270316
4.1041041041041,0.0401854290396233
4.11411411411411,0.0276080210667035
4.12412412412412,0.02722980936445
4.13413413413413,0.0278563712626424
4.14414414414414,0.0132285761381603
4.15415415415415,0.0240524003440166
4.16416416416416,0.0251190424596372
4.17417417417417,0.056183441507932
4.18418418418418,0.0128450114856126
4.19419419419419,0.0195332105360945
4.2042042042042,0.00569413121032634
4.21421421421421,0.0385803775939105
4.22422422422422,0.0575930784338891
4.23423423423423,0.0226951446200849
4.24424424424424,0.0355010570197646
4.25425425425425,0.0127078331143291
4.26426426426426,0.0413792154767724
4.27427427427427,0.0291019613610051
4.28428428428428,0.0391499352214605
4.29429429429429,0.0243299217095331
4.3043043043043,0.0252305225449915
4.31431431431431,0.023541625419694
4.32432432432432,0.0422164315766914
4.33433433433433,0.0266733666565256
4.34434434434434,0.0341086986967192
4.35435435435435,0.0144399250867193
4.36436436436436,0.0291996406008528
4.37437437437437,0.0128650929012615
4.38438438438438,0.0424972929420835
4.39439439439439,0.0183235924545345
4.4044044044044,0.0269678447108898
4.41441441441441,0.0209301891245633
4.42442442442442,0.0493960289163654
4.43443443443443,0.027867166244331
4.44444444444444,0.0458281612708242
4.45445445445445,0.0817818218897597
4.46446446446446,0.0266396661013439
4.47447447447447,0.0113232080537531
4.48448448448448,0.0387214340248859
4.49449449449449,0.0289078945329588
4.5045045045045,0.0341890210751284
4.51451451451451,0.051077259073037
4.52452452452452,0.032705477873646
4.53453453453453,0.0289443267427597
4.54454454454454,0.0490493859610364
4.55455455455455,0.0341031985353222
4.56456456456456,0.00922437418789231
4.57457457457457,0.0268621969998091
4.58458458458458,0.0185349350562642
4.59459459459459,0.0252778164880021
4.6046046046046,0.0776285123382031
4.61461461461461,0.0227197148242345
4.62462462462462,0.0124280107065322
4.63463463463463,0.031926798361037
4.64464464464464,0.0385466039605786
4.65465465465465,0.0131384814047042
4.66466466466466,0.0684254612488158
4.67467467467467,0.0498826694122163
4.68468468468468,0.0105679648919337
4.69469469469469,0.0574062596436923
4.7047047047047,0.0485453488331599
4.71471471471471,0.0323656901459362
4.72472472472472,0.0490998515581207
4.73473473473473,0.0330071608280226
4.74474474474474,0.0326963616236281
4.75475475475475,0.0281811123927669
4.76476476476476,0.0432261877555969
4.77477477477477,0.039189251503574
4.78478478478478,0.0443309954657698
4.79479479479479,0.0258517151090373
4.8048048048048,0.0144477319821839
4.81481481481481,0.0267053024472654
4.82482482482482,0.0136453193783927
4.83483483483483,0.0106761459894824
4.84484484484484,0.0372787120857927
4.85485485485485,0.0247597349104221
4.86486486486486,0.0243533126947316
4.87487487487487,0.0309931408771644
4.88488488488488,0.0335140554179681
4.89489489489489,0.0221349955266229
4.9049049049049,0.012951791342177
4.91491491491491,0.0374640288687826
4.92492492492492,0.0231575569929235
4.93493493493493,0.0349148201144618
4.94494494494494,0.0135525417015351
4.95495495495495,0.0214395485459577
4.96496496496496,0.0367832844138734
4.97497497497497,0.0314785106640014
4.98498498498498,0.0400036630571193
4.99499499499499,0.0109012713171202
5.00500500500501,0.014021522477347
5.01501501501502,0.0524670753832986
5.02502502502503,0.0238051406521113
5.03503503503504,0.0265758819163593
5.04504504504505,0.0189132896478546
5.05505505505506,0.0330461971308974
5.06506506506507,0.00467784349417925
5.07507507507508,0.025149766646123
5.08508508508509,0.0491574459598812
5.0950950950951,0.0396190770990611
5.10510510510511,0.0619995492003703
5.11511511511512,0.0328989230334203
5.12512512512513,0.00881864567145679
5.13513513513514,0.0210824824828143
5.14514514514515,0.0249995411952444
5.15515515515516,0.0243138609334695
5.16516516516517,0.0279419127411576
5.17517517517518,0.0492488798565693
5.18518518518519,0.0139322661514252
5.1951951951952,0.0450369162376185
5.20520520520521,0.0306466010280079
5.21521521521522,0.036511712971325
5.22522522522523,0.0274494910904414
5.23523523523524,0.0193751720945009
5.24524524524525,0.0370263338836259
5.25525525525526,0.0228685749651224
5.26526526526527,0.0254341926483297
5.27527527527528,0.0358445354388682
5.28528528528529,0.0409385113940601
5.2952952952953,0.0232749517368275
5.30530530530531,0.0430357121587711
5.31531531531532,0.0136230869558487
5.32532532532533,0.0497227920863084
5.33533533533534,0.0356437564205754
5.34534534534535,0.0329073328628551
5.35535535535536,0.0413876585745986
5.36536536536537,0.0308236029835502
5.37537537537538,0.0282220657451045
5.38538538538539,0.0311649749127586
5.3953953953954,0.0463140988985633
5.40540540540541,0.0467953280844598
5.41541541541542,0.0463794271838855
5.42542542542543,0.0258339500217217
5.43543543543544,0.0338178704925769
5.44544544544545,0.0336324031028786
5.45545545545546,0.0409094653712568
5.46546546546547,0.0659216825477335
5.47547547547548,0.026474252695127
5.48548548548549,0.0242881319771037
5.4954954954955,0.0479010665186013
5.50550550550551,0.0316186499696948
5.51551551551552,0.0719718265887094
5.52552552552553,0.0401253536761616
5.53553553553554,0.0395037886359836
5.54554554554555,0.0223035089894705
5.55555555555556,0.0565150028646224
5.56556556556557,0.0491346977228339
5.57557557557558,0.0436073740293575
5.58558558558559,0.0191942344857522
5.5955955955956,0.0552771911297303
5.60560560560561,0.0198419681187151
5.61561561561562,0.0217580315087502
5.62562562562563,0.0284481857666107
5.63563563563564,0.0198382998441517
5.64564564564565,0.00451001279272485
5.65565565565566,0.0376132520889212
5.66566566566567,0.0550496428522228
5.67567567567568,0.0493936710235139
5.68568568568569,0.0424987800096363
5.6956956956957,0.0330411682030098
5.70570570570571,0.0560373896727481
5.71571571571572,0.0376077436910969
5.72572572572573,0.0455716390639617
5.73573573573574,0.0416196368895083
5.74574574574575,0.0291852814922477
5.75575575575576,0.0278677666042821
5.76576576576577,0.0177572803465412
5.77577577577578,0.0118470803574745
5.78578578578579,0.0204971774909683
5.7957957957958,0.0178479154415459
5.80580580580581,0.0341958581516716
5.81581581581582,0.0289722964825515
5.82582582582583,0.0412635324325804
5.83583583583584,0.0573084876951796
5.84584584584585,0.0164855492687573
5.85585585585586,0.0270184973817799
5.86586586586587,0.0458644555494413
5.87587587587588,0.0393904882883438
5.88588588588589,0.0203358863652411
5.8958958958959,0.0391256658362193
5.90590590590591,0.0687831775812744
5.91591591591592,0.0406663902848538
5.92592592592593,0.0243634361704951
5.93593593593594,0.0347070186498506
5.94594594594595,0.0522644770639898
5.95595595595596,0.0265403593711786
5.96596596596597,0.0523961278075197
5.97597597597598,0.0195616203310583
5.98598598598599,0.0275660428359193
5.995995995996,0.0200666471436739
6.00600600600601,0.0278712521020573
6.01601601601602,0.037461096242732
6.02602602602603,0.0316438425149756
6.03603603603604,0.0553333755167213
6.04604604604605,0.0589429219888697
6.05605605605606,0.0349792193952687
6.06606606606607,0.0256141575329338
6.07607607607608,0.0360668925204822
6.08608608608609,0.0541737373173251
6.0960960960961,0.0395381645114602
6.10610610610611,0.0137271801818382
6.11611611611612,0.0502237476360062
6.12612612612613,0.0331549280241131
6.13613613613614,0.0682368616479461
6.14614614614615,0.0435780940756645
6.15615615615616,0.0114729056495384
6.16616616616617,0.0297305738665745
6.17617617617618,0.0196437495688403
6.18618618618619,0.0336637109843679
6.1961961961962,0.0355566365595806
6.20620620620621,0.0535121409334093
6.21621621621622,0.0540052693682664
6.22622622622623,0.0430158734719841
6.23623623623624,0.0311235654611703
6.24624624624625,0.0212923332918788
6.25625625625626,0.0337752244958882
6.26626626626627,0.0315360461519012
6.27627627627628,0.0451156881388636
6.28628628628629,0.0130668541279863
6.2962962962963,0.0377755323852105
6.30630630630631,0.0636496088034912
6.31631631631632,0.0182205843468389
6.32632632632633,0.0353643854282559
6.33633633633634,0.013719045612704
6.34634634634635,0.0284438879380049
6.35635635635636,0.0253531321636807
6.36636636636637,0.0427264186574526
6.37637637637638,0.0444106886488951
6.38638638638639,0.0329919366706506
6.3963963963964,0.025716130717658
6.40640640640641,0.0246305332028288
6.41641641641642,0.0493449370693911
6.42642642642643,0.0237464615958708
6.43643643643644,0.0351476622656577
6.44644644644645,0.045861450769677
6.45645645645646,0.0412480377839484
6.46646646646647,0.0332075094537365
6.47647647647648,0.0201455810954911
6.48648648648649,0.0208137518040564
6.4964964964965,0.0494277945575335
6.50650650650651,0.0658790490023667
6.51651651651652,0.0390022667262339
6.52652652652653,0.0240865070928188
6.53653653653654,0.0490828732006863
6.54654654654655,0.0187348689703547
6.55655655655656,0.0395682895376721
6.56656656656657,0.0382942820149855
6.57657657657658,0.0331556446889693
6.58658658658659,0.0398745996349205
6.5965965965966,0.0425607330928469
6.60660660660661,0.0329770084205038
6.61661661661662,0.0335130884875904
6.62662662662663,0.0326954002096949
6.63663663663664,0.0242964380248443
6.64664664664665,0.0415658548562501
6.65665665665666,0.0340418575726605
6.66666666666667,0.0314464057237964
6.67667667667668,0.0202207366977132
6.68668668668669,0.06487229310688
6.6966966966967,0.0394453614222479
6.70670670670671,0.0458529373672286
6.71671671671672,0.0403308666737782
6.72672672672673,0.0183491163523769
6.73673673673674,0.0409434927098471
6.74674674674675,0.0404215158162491
6.75675675675676,0.026425844640283
6.76676676676677,0.0565120363448322
6.77677677677678,0.0511579411693329
6.78678678678679,0.0406726899630105
6.7967967967968,0.0319853339988713
6.80680680680681,0.0640916691266241
6.81681681681682,0.0341340813313296
6.82682682682683,0.0263703016087956
6.83683683683684,0.0164915186894304
6.84684684684685,0.0412273942737863
6.85685685685686,0.0094488491916913
6.86686686686687,0.0450375154100379
6.87687687687688,0.0361157431205819
6.88688688688689,0.0227985035401992
6.8968968968969,0.0415667722011256
6.90690690690691,0.034097092389057
6.91691691691692,0.0184848465878902
6.92692692692693,0.0326887070823906
6.93693693693694,0.0308346507136545
6.94694694694695,0.0492811750698987
6.95695695695696,0.0110136133210996
6.96696696696697,0.0150013335300573
6.97697697697698,0.0330836988488539
6.98698698698699,0.0310957332934253
6.996996996997,0.0402903193729278
7.00700700700701,0.0268081036240674
7.01701701701702,0.0216811090644987
7.02702702702703,0.0218450885223846
7.03703703703704,0.0533758335913357
7.04704704704705,0.0352059790867663
7.05705705705706,0.0468009941888857
7.06706706706707,0.0545794489661316
7.07707707707708,0.0495655767885837
7.08708708708709,0.0347493985466617
7.0970970970971,0.0398335957638474
7.10710710710711,0.0372783045645216
7.11711711711712,0.02638934135135
7.12712712712713,0.0467514905853942
7.13713713713714,0.0155812974083888
7.14714714714715,0.00615126016222989
7.15715715715716,0.0267229795472081
7.16716716716717,0.0377725243759667
7.17717717717718,0.0352378482262799
7.18718718718719,0.0439794955548746
7.1971971971972,0.0322010653427427
7.20720720720721,0.0181731652745494
7.21721721721722,0.0443347792512045
7.22722722722723,0.028091489192312
7.23723723723724,0.0319175285193352
7.24724724724725,0.00993188785642405
7.25725725725726,0.034301243532272
7.26726726726727,0.0171680433051841
7.27727727727728,0.0303388032245001
7.28728728728729,0.0342993245244956
7.2972972972973,0.0429052703958695
7.30730730730731,0.00896195819354129
7.31731731731732,0.0548930568204837
7.32732732732733,0.00660553552277302
7.33733733733734,0.0407266440651551
7.34734734734735,0.0561028524624227
7.35735735735736,0.0325320121964178
7.36736736736737,0.00779654475262163
7.37737737737738,0.0184514378183331
7.38738738738739,0.0486647619288753
7.3973973973974,0.0434684378624087
7.40740740740741,0.0414681564991525
7.41741741741742,0.00943434662402413
7.42742742742743,0.0224007921072159
7.43743743743744,0.0109599964245326
7.44744744744745,0.0117382797829155
7.45745745745746,0.0375752327487173
7.46746746746747,0.013106604686249
7.47747747747748,0.0256385940762649
7.48748748748749,0.0468372279712933
7.4974974974975,0.0440488723909067
7.50750750750751,0.00445949417046004
7.51751751751752,0.0328698724785563
7.52752752752753,0.0566922562450934
7.53753753753754,0.0398967695279721
7.54754754754755,0.0297797704556349
7.55755755755756,0.0182983109207013
7.56756756756757,0.0487115483454465
7.57757757757758,0.0210421581462218
7.58758758758759,0.0127075312174201
7.5975975975976,0.0387184144307489
7.60760760760761,0.0123237416821163
7.61761761761762,0.0248010012335841
7.62762762762763,0.0277782575757637
7.63763763763764,0.0206278963328282
7.64764764764765,0.0449289296857592
7.65765765765766,0.0663001234101831
7.66766766766767,0.0256996536237048
7.67767767767768,0.0225702402148195
7.68768768768769,0.0270765904962705
7.6976976976977,0.0130226175264637
7.70770770770771,0.030680808338003
7.71771771771772,0.0299892403652373
7.72772772772773,0.0208935064138221
7.73773773773774,0.0344917631271994
7.74774774774775,0.0359058298306418
7.75775775775776,0.0416554644952517
7.76776776776777,0.0403334028982326
7.77777777777778,0.0545761358749084
7.78778778778779,0.0436534989727331
7.7977977977978,0.0299362215896471
7.80780780780781,0.0411318517545677
7.81781781781782,0.0435159715517688
7.82782782782783,0.0369906723558207
7.83783783783784,0.0441122886476159
7.84784784784785,0.0340756217553543
7.85785785785786,0.0213865755061568
7.86786786786787,0.0261310067982066
7.87787787787788,0.0202332924775393
7.88788788788789,0.0228650520629476
7.8978978978979,0.0203394702238143
7.90790790790791,0.0304682870286247
7.91791791791792,0.0486102203197454
7.92792792792793,0.0320128275051022
7.93793793793794,0.0157498248955475
7.94794794794795,0.046772584349269
7.95795795795796,0.039073536730645
7.96796796796797,0.0277920900621898
7.97797797797798,0.0291368015563752
7.98798798798799,0.0317902550586839
7.997997997998,0.0285932197792674
8.00800800800801,0.0419166240990432
8.01801801801802,0.0228397523594145
8.02802802802803,0.0370019621643173
8.03803803803804,0.0197707194183907
8.04804804804805,0.0480505807845611
8.05805805805806,0.0230809098148354
8.06806806806807,0.0469316333245776
8.07807807807808,0.0329448339125422
8.08808808808809,0.0463187507618661
8.0980980980981,0.0158603652650439
8.10810810810811,0.0244909549874161
8.11811811811812,0.048469326797645
8.12812812812813,0.0275304467809364
8.13813813813814,0.0393329332283004
8.14814814814815,0.0455259628371179
8.15815815815816,0.0365574736538542
8.16816816816817,0.0453161231383919
8.17817817817818,0.0255326761068345
8.18818818818819,0.0172142892680067
8.1981981981982,0.0157938897744711
8.20820820820821,0.0193211411241702
8.21821821821822,0.0153925532007596
8.22822822822823,0.0395576137404593
8.23823823823824,0.0404148320951066
8.24824824824825,0.0597598919952312
8.25825825825826,0.0138994941638741
8.26826826826827,0.0371186082148144
