Time_s,Position_X,Position_Y,Position_Z
0.660660660660661,-0.423234144209582,-0.266402718102522,0.132073560186812
0.670670670670671,-0.439316804326383,-0.239019697964339,0.134295509145551
0.680680680680681,-0.453484040769549,-0.210917465627273,0.136359990647734
0.690690690690691,-0.465787139286501,-0.181834198423629,0.138369974771116
0.700700700700701,-0.475986402426568,-0.152469151015685,0.140276970763628
0.710710710710711,-0.48540375616303,-0.122129395910457,0.142304188859608
0.720720720720721,-0.491351346931521,-0.0913117275676349,0.144172855095396
0.730730730730731,-0.496329744668675,-0.0604222610642618,0.14601819379218
0.740740740740741,-0.499242933053827,-0.0290602644111846,0.148318311740361
0.750750750750751,-0.49994439399073,0.00241902046149574,0.149810237785341
0.760760760760761,-0.498878350576518,0.0340089709017658,0.152233646757146
0.770770770770771,-0.495784406945331,0.0650098056839155,0.153988748641936
0.780780780780781,-0.490831541166422,0.0958616161405589,0.156450668037439
0.790790790790791,-0.48353260249706,0.126690854329675,0.157914710714985
0.800800800800801,-0.474698357324993,0.156832312483682,0.16007705183914
0.810810810810811,-0.46380021091165,0.186246373212836,0.16220512529043
0.820820820820821,-0.451178155235514,0.215170450106348,0.163980537802946
0.830830830830831,-0.436909007966016,0.243108627288915,0.166108521266186
0.840840840840841,-0.420224843367679,0.270268107680413,0.168159215168062
0.850850850850851,-0.402951728637466,0.296041258431272,0.170300226512305
0.860860860860861,-0.383383819160558,0.320603519240023,0.172359169882358
0.870870870870871,-0.362990135918741,0.344323595847874,0.174303208116693
0.880880880880881,-0.340352337608135,0.366519185178643,0.175878849499005
0.890890890890891,-0.316593767577738,0.387220513734777,0.178113123126842
0.900900900900901,-0.291571676176794,0.406228365813217,0.180463522653916
0.910910910910911,-0.265461864135278,0.423426131193807,0.182254443402727
0.920920920920921,-0.238067620099886,0.439669606917189,0.184291177356513
0.930930930930931,-0.210511766034295,0.453700584358208,0.186417000425841
0.940940940940941,-0.181327427153586,0.466018343610851,0.187964417318483
0.950950950950951,-0.151640726837743,0.476415817400117,0.19016754311168
0.960960960960961,-0.12137553368399,0.48469545029985,0.191950455640982
0.970970970970971,-0.0909152175557006,0.491680610453604,0.194244254046965
0.980980980980981,-0.0597235309945095,0.496646686913692,0.195787384522649
0.990990990990991,-0.0282022678962258,0.498909521283425,0.198138948208933
1.001001001001,0.00334140044364649,0.499849195975668,0.200066847434731
1.01101101101101,0.0345469807188367,0.498957787623855,0.20191420524114
1.02102102102102,0.0660514244445898,0.495168106896088,0.204110111163921
1.03103103103103,0.0972607671630167,0.490738490098224,0.205956341408787
1.04104104104104,0.127703680543485,0.483397385293739,0.208281492810118
1.05105105105105,0.157973329406712,0.474955293517768,0.210267999664579
1.06106106106106,0.187099752943786,0.463559792519948,0.21239491478
1.07107107107107,0.215890149841814,0.451091173528129,0.214272492786278
1.08108108108108,0.244258805645869,0.436529684239586,0.216191723406598
1.09109109109109,0.270686136500133,0.420213608045577,0.218548963767147
1.1011011011011,0.296682982719739,0.40275734767722,0.220252750588113
1.11111111111111,0.321515778260476,0.383250053626137,0.222160165249321
1.12112112112112,0.344825883771191,0.362073570004992,0.224201471617903
1.13113113113113,0.36701170987262,0.339948304571135,0.225960683946028
1.14114114114114,0.387970952342966,0.315930449142588,0.228226052690475
1.15115115115115,0.406696736580783,0.290926445976809,0.230057827349273
1.16116116116116,0.424038638139912,0.265072333695973,0.232291094900875
1.17117117117117,0.440000386909567,0.237604683055751,0.234309082561912
1.18118118118118,0.453763452497688,0.209643774504774,0.236299008503294
1.19119119119119,0.466273037580895,0.180745432223934,0.238197836619383
1.2012012012012,0.476857302146159,0.150749245933089,0.239898884435357
1.21121121121121,0.485516093099211,0.120736866588655,0.242590685944221
1.22122122122122,0.492077835937497,0.0896857897229645,0.244566509870653
1.23123123123123,0.496406536822209,0.058563401685116,0.246146600234148
1.24124124124124,0.498985208419876,0.0273033574733495,0.248317147196775
1.25125125125125,0.500004873365426,-0.00403853330232449,0.249962220757181
1.26126126126126,0.498964299497495,-0.0354026858852258,0.25186971842119
1.27127127127127,0.495400901505046,-0.0669338603956114,0.254336759307579
1.28128128128128,0.490426471338855,-0.0976184671815018,0.256131652687179
1.29129129129129,0.482903381262974,-0.12801821328362,0.258370208877674
1.3013013013013,0.47445252466491,-0.158269907122668,0.260038080979437
1.31131131131131,0.463496223186292,-0.188354776526683,0.262309016630359
1.32132132132132,0.451050410953115,-0.216693759623551,0.264399033464418
1.33133133133133,0.436067887198562,-0.244344179529248,0.266402849886267
1.34134134134134,0.419977391158806,-0.271335691870524,0.268274374569981
1.35135135135135,0.401801661909223,-0.29741790886954,0.27025639815206
1.36136136136136,0.382376471314075,-0.321883835915659,0.272155798794559
1.37137137137137,0.361416848529823,-0.345435501194374,0.274316375763516
1.38138138138138,0.339109701754932,-0.367400294702727,0.276242763103784
1.39139139139139,0.315003334187041,-0.387914455474697,0.278490021277365
1.4014014014014,0.29026146818049,-0.407084379502879,0.280308297811705
1.41141141141141,0.264209186030472,-0.424414984633376,0.282199569157264
1.42142142142142,0.236883533246711,-0.44027862443825,0.284503212501757
1.43143143143143,0.20881775691983,-0.45440128827138,0.286269323477468
1.44144144144144,0.180026280107352,-0.466730819273465,0.288493070238872
1.45145145145145,0.150237169257023,-0.476842531848178,0.290159056146423
1.46146146146146,0.119999918686625,-0.485564697069959,0.292333325009233
1.47147147147147,0.0891191750226715,-0.491943636608812,0.294627243734343
1.48148148148148,0.0581682963901696,-0.4965561078353,0.296394173805268
1.49149149149149,0.0265778724222611,-0.498960913915412,0.298227471425868
1.5015015015015,-0.00432140165295183,-0.499896158363008,0.30030578387226
1.51151151151151,-0.0357903194646608,-0.498658079357427,0.302132592753091
1.52152152152152,-0.0674066432193684,-0.495156255489709,0.304309139887389
1.53153153153153,-0.0983051352887317,-0.490251085484879,0.306241478525258
1.54154154154154,-0.129099231127932,-0.482774462395685,0.30850288690334
1.55155155155155,-0.159169651129679,-0.473858681895576,0.310027776904729
1.56156156156156,-0.188779418828164,-0.462925541789498,0.312459534744824
1.57157157157157,-0.217458707824776,-0.450339680730995,0.31420306146786
1.58158158158158,-0.245318201513692,-0.435820396496237,0.316235138384143
1.59159159159159,-0.271977185955429,-0.41951305428999,0.318775626294883
1.6016016016016,-0.29812362069221,-0.4014432103654,0.320278508258872
1.61161161161161,-0.322690290368848,-0.381935808700961,0.322349209233401
1.62162162162162,-0.345946420010236,-0.360909602171159,0.324217567010488
1.63163163163163,-0.367865551481206,-0.338485037014708,0.32684724088582
1.64164164164164,-0.38847670805304,-0.314730021413551,0.328141551092787
1.65165165165165,-0.40752965312203,-0.289617783744265,0.330298473372209
1.66166166166166,-0.425030824788727,-0.263536250789256,0.332466570793899
1.67167167167167,-0.440711574863136,-0.236333109583239,0.334183205915612
1.68168168168168,-0.454679946947797,-0.208143105326781,0.336060287294845
1.69169169169169,-0.466643481838834,-0.17912750958415,0.338268493078601
1.7017017017017,-0.477076370001013,-0.149296249452515,0.340430566202398
1.71171171171171,-0.485728039066177,-0.118964685353681,0.34253235992726
1.72172172172172,-0.492252116942251,-0.0882945098269776,0.344174098283025
1.73173173173173,-0.49688917902523,-0.0573229767622558,0.346445768121881
1.74174174174174,-0.499513023030901,-0.0261677641939894,0.348255862724305
1.75175175175175,-0.499992692723278,0.00573704981408569,0.350270845017165
1.76176176176176,-0.498489069553765,0.036848174213129,0.352330750489143
1.77177177177177,-0.495501189568323,0.0682986163660238,0.354277967797058
1.78178178178178,-0.490151747479233,0.0991652837243438,0.356174523299191
1.79179179179179,-0.483047015172101,0.129952294379179,0.358193487287378
1.8018018018018,-0.473638337129213,0.159791283812005,0.360557567104412
1.81181181181181,-0.462634585712277,0.189458467968537,0.362321969341813
1.82182182182182,-0.45000406004592,0.218184972305415,0.364218664744839
1.83183183183183,-0.435406082089336,0.245967497007347,0.366339438990329
1.84184184184184,-0.419096625413662,0.272711373875868,0.368534464715847
1.85185185185185,-0.401150149279114,0.298508257452663,0.370813617565251
1.86186186186186,-0.381806400055978,0.323167742574496,0.372722146422421
1.87187187187187,-0.360668129985536,0.346469911042574,0.374228288885688
1.88188188188188,-0.337923590563842,0.368486559104698,0.376235337153372
1.89189189189189,-0.314162811405771,0.389150039259577,0.378311750603448
1.9019019019019,-0.288986242669004,0.40791585305066,0.380382450510866
1.91191191191191,-0.263095568010741,0.425266030748398,0.382418656571887
1.92192192192192,-0.235560591843889,0.440827236614465,0.384378629290724
1.93193193193193,-0.207094676816723,0.455211871780488,0.386397457619372
1.94194194194194,-0.178301738274393,0.467139945324861,0.388257071325731
1.95195195195195,-0.148555884423032,0.477375734421227,0.390506553512337
1.96196196196196,-0.118278704696289,0.485278293854481,0.392330343242101
1.97197197197197,-0.0876575861720424,0.492202712659483,0.394347133766152
1.98198198198198,-0.056710654624434,0.496870520500676,0.396524584394588
1.99199199199199,-0.0251816641726429,0.499785328697717,0.39864985397925
2.002002002002,0.00602373164386586,0.500236333213992,0.400341558576231
2.01201201201201,0.037577447840961,0.498754855054898,0.402439390325884
2.02202202202202,0.0688835081116895,0.495371735903472,0.404455319010474
2.03203203203203,0.0999040298771698,0.489883543360951,0.406192975541456
2.04204204204204,0.13080208248037,0.4827087736767,0.408660627952798
2.05205205205205,0.160785969386491,0.473741522656353,0.409999661556345
2.06206206206206,0.190397176605465,0.462542450252311,0.412352786929757
2.07207207207207,0.218671427853642,0.449323337406323,0.414422327226766
2.08208208208208,0.246240587879933,0.435319393767864,0.416661050160189
2.09209209209209,0.27361543813978,0.418413314566317,0.418157214341452
2.1021021021021,0.299209341004833,0.400541981077385,0.42045409920401
2.11211211211211,0.323752877850516,0.380898452189501,0.422335120259938
2.12212212212212,0.347032276799891,0.360096858325547,0.424286112139044
2.13213213213213,0.368955237526522,0.337369837691311,0.426406085430374
2.14214214214214,0.389642309070624,0.31329968347764,0.428064308651724
2.15215215215215,0.408538553031286,0.288634300400977,0.430527563817003
2.16216216216216,0.425925158301675,0.261868552354026,0.432361118119951
2.17217217217217,0.441314950517729,0.234750392089142,0.434464467475186
2.18218218218218,0.455278141776843,0.206634095492495,0.436595254604137
2.19219219219219,0.467413639850408,0.177511047913696,0.438839455687391
2.2022022022022,0.477738882020089,0.1478937834589,0.440326660652499
2.21221221221221,0.485908457432964,0.117330831590139,0.442253644091878
2.22222222222222,0.492330880143756,0.0866895129759195,0.444199839108355
2.23223223223223,0.496670170496638,0.0559701655425088,0.446475656661828
2.24224224224224,0.49928802659806,0.0244732855765443,0.44853648500227
2.25225225225225,0.499708837176268,-0.00708946768901492,0.450458607274371
2.26226226226226,0.498477844698671,-0.0387405382226381,0.45259266542684
2.27227227227227,0.494998465164091,-0.069970643460711,0.454619158452572
2.28228228228228,0.489485328990425,-0.100837617602576,0.456907690140308
2.29229229229229,0.482353683875365,-0.131319935156745,0.458329803432885
2.3023023023023,0.473157910118436,-0.161380276660773,0.460538537552927
2.31231231231231,0.462052727462083,-0.191239378810729,0.462553644837513
2.32232232232232,0.448838445901221,-0.219252334542515,0.464371964027401
2.33233233233233,0.434615881802804,-0.247524570931049,0.466558258182994
2.34234234234234,0.417845162139305,-0.274099551570947,0.468648396813849
2.35235235235235,0.400541543546803,-0.299920399570495,0.470455305808983
2.36236236236236,0.380410805747512,-0.324503165993229,0.472513357838367
2.37237237237237,0.359450207217984,-0.34745154654479,0.474345560213464
2.38238238238238,0.337048519398492,-0.369556759688315,0.476410977915873
2.39239239239239,0.313252888093433,-0.390329415985187,0.478250287384367
2.4024024024024,0.287644601050002,-0.409104736685694,0.480621533214104
2.41241241241241,0.261527109031503,-0.426008067115237,0.482476356264808
2.42242242242242,0.234251072984423,-0.441856938061303,0.484456885145117
2.43243243243243,0.205882479628406,-0.45570669382087,0.486712509016635
2.44244244244244,0.177030516148726,-0.46774116622513,0.488563284508696
2.45245245245245,0.14740118037542,-0.477558497482195,0.490677750662354
2.46246246246246,0.116978495902272,-0.486078610064141,0.492324634783811
2.47247247247247,0.0860076202099518,-0.492674826119382,0.494549140733262
2.48248248248248,0.055089523673691,-0.496671277382357,0.496521499922379
2.49249249249249,0.0233919661663832,-0.499846052955867,0.498473146906739
2.5025025025025,-0.00828126106865068,-0.499981918041675,0.500504074964844
2.51251251251251,-0.0394104829419493,-0.498144078850618,0.502449774476435
2.52252252252252,-0.0707149934030877,-0.494917362214223,0.504401702419381
2.53253253253253,-0.101216874494731,-0.489479819362076,0.50634801828291
2.54254254254254,-0.131923016818151,-0.48235571629834,0.508726395302093
2.55255255255255,-0.162090862680755,-0.47338028603573,0.510664227658461
2.56256256256256,-0.191786005524966,-0.461990195192855,0.5125325935216
2.57257257257257,-0.220246958690631,-0.448875051582435,0.514421345424883
2.58258258258258,-0.247975168486071,-0.434165745557307,0.516817772125336
2.59259259259259,-0.274804093712051,-0.417460506341197,0.518294006327886
2.6026026026026,-0.300659540812246,-0.399490030646292,0.520372716311955
2.61261261261261,-0.324737148732198,-0.380309878656841,0.522369818177373
2.62262262262262,-0.348113490062283,-0.358858446610607,0.524304370796785
2.63263263263263,-0.370025034955287,-0.336226823359735,0.52633051217919
2.64264264264264,-0.390601216596587,-0.312290157869127,0.528262543090281
2.65265265265265,-0.409186179360241,-0.287170699693709,0.530364493313397
2.66266266266266,-0.426861790668243,-0.260892004977525,0.532580450925918
2.67267267267267,-0.442204634709145,-0.233557950756106,0.534498790280651
2.68268268268268,-0.455984480968071,-0.205392786292245,0.536542611067648
2.69269269269269,-0.467801901110913,-0.176131856300942,0.53846708619825
2.7027027027027,-0.477933673177219,-0.146189206423632,0.5407959583571
2.71271271271271,-0.486217729093637,-0.116002612971805,0.542411108141228
2.72272272272272,-0.49282211901252,-0.0852365445385212,0.544510179204919
2.73273273273273,-0.497049249651603,-0.054166851723245,0.547005466974889
2.74274274274274,-0.499274831287091,-0.0226284385495251,0.548661121882728
2.75275275275275,-0.500045501119458,0.00837054289474134,0.550532723348013
2.76276276276276,-0.498464940104029,0.0402145919239161,0.55252386427748
2.77277277277277,-0.494629458574799,0.0715577132785876,0.5544672603796
2.78278278278278,-0.489642509486997,0.102210015470375,0.556489351014722
2.79279279279279,-0.482202893557141,0.132823743452629,0.558828335544334
2.8028028028028,-0.472809832882159,0.162948445027106,0.560175203788184
2.81281281281281,-0.461466598228955,0.191867597795258,0.562645526807825
2.82282282282282,-0.448539545797447,0.220763099444331,0.564571554869205
2.83283283283283,-0.433940427523739,0.24867606030873,0.566343569621599
2.84284284284284,-0.417077346744177,0.275523698594025,0.568305638284057
2.85285285285285,-0.399066341427287,0.30116758146282,0.570476764374581
2.86286286286286,-0.379393002875489,0.325567493280087,0.572516963031886
2.87287287287287,-0.358218234149392,0.348666290048802,0.574653020474404
2.88288288288288,-0.335724064423905,0.37028519686993,0.576941245488352
2.89289289289289,-0.311636132228873,0.390980625678098,0.578692073318665
2.9029029029029,-0.286334806258923,0.409840272649024,0.580602944616474
2.91291291291291,-0.260227057200342,0.426947618498794,0.582960155748582
2.92292292292292,-0.232500774946888,0.442556998525932,0.584582684216844
2.93293293293293,-0.20460666238233,0.456392814616883,0.586809657657386
2.94294294294294,-0.175584044834488,0.468348897344759,0.588511183853506
2.95295295295295,-0.145418433334241,0.478189638938935,0.590353955611031
2.96296296296296,-0.115102096479705,0.486695761602881,0.592721163667204
2.97297297297297,-0.0847680708570392,0.49288030040805,0.594680225229316
2.98298298298298,-0.0534724177965905,0.497116125149427,0.596447372322994
2.99299299299299,-0.0220742456300056,0.499222384272292,0.598743014576993
3.003003003003,0.00938933786353108,0.499936233055936,0.6007414798887
3.01301301301301,0.040788584236929,0.498296512503568,0.602524865435717
3.02302302302302,0.0722032906361781,0.4949670650559,0.604438496696457
3.03303303303303,0.102960404456626,0.489254208357965,0.606657491261898
3.04304304304304,0.133528244136954,0.482007064893213,0.608455763491574
3.05305305305305,0.163911757292833,0.472285533567884,0.610584761062304
3.06306306306306,0.192934500817305,0.46121173394938,0.612865338727652
3.07307307307307,0.2214973302694,0.448188586398032,0.614579182950084
3.08308308308308,0.249393295367199,0.433285686997808,0.616429247803882
3.09309309309309,0.275935608926956,0.417033427822239,0.618955460001789
3.1031031031031,0.302114268900489,0.398637188328733,0.620640541837173
3.11311311311311,0.326021096602396,0.378863862055873,0.622877903278357
3.12312312312312,0.349478664880499,0.357611308527063,0.624739630249148
3.13313313313313,0.371361049563892,0.334971896543339,0.626294311043905
3.14314314314314,0.391768046909425,0.310856712317389,0.628708488705285
3.15315315315315,0.410053134887133,0.285784734911267,0.630782401765552
3.16316316316316,0.427465178441011,0.259657222117291,0.632551082469547
3.17317317317317,0.442924709210157,0.231901584680722,0.634364471456461
3.18318318318318,0.45673795923376,0.203329496089259,0.636629430329258
3.19319319319319,0.46841851123731,0.174633867567248,0.638921485208127
3.2032032032032,0.478557148233209,0.145096313259323,0.640766030838071
3.21321321321321,0.486468857450516,0.114359379637739,0.642445228427389
3.22322322322322,0.493068411794292,0.0836759249674125,0.644487800299302
3.23323323323323,0.49745138264819,0.0526806806415635,0.646586101174586
3.24324324324324,0.499317773677694,0.0211834709668136,0.648786292015775
3.25325325325325,0.499799920196982,-0.0102730565236582,0.65023790223211
3.26326326326326,0.498354821123086,-0.0417394144140955,0.652489551654827
3.27327327327327,0.494512580289812,-0.072859658034761,0.654596980486858
3.28328328328328,0.489140765719622,-0.103499886087805,0.656851217973744
3.29329329329329,0.481831445060854,-0.134580198359763,0.658838212617217
3.3033033033033,0.472328417672864,-0.164827701340093,0.660656837636193
3.31331331331331,0.461131085967521,-0.193822383819143,0.662430344180412
3.32332332332332,0.447898846801073,-0.222058386558899,0.664464423503063
3.33333333333333,0.432794636933151,-0.24988119162771,0.666778856274809
3.34334334334334,0.416781606690165,-0.276594953254682,0.66877908828311
3.35335335335335,0.398310682283874,-0.302165479944971,0.67076956049705
3.36336336336336,0.37868576169741,-0.327046455711144,0.672435323584955
3.37337337337337,0.357364213951487,-0.349963141017873,0.674820357489368
3.38338338338338,0.334595084304755,-0.371485396290261,0.676714231491865
3.39339339339339,0.310441477719699,-0.392059166609102,0.678584058833784
3.4034034034034,0.285447468687257,-0.410871400716178,0.680736432567427
3.41341341341341,0.259026864375215,-0.427948876525207,0.682606484869278
3.42342342342342,0.231601084435904,-0.44332028968948,0.684716719861067
3.43343343343343,0.202902335503784,-0.456726694505337,0.686600791683514
3.44344344344344,0.174064225154676,-0.468578910641924,0.68872877443183
3.45345345345345,0.14398425370038,-0.478797801263148,0.690781712963305
3.46346346346346,0.113792402507656,-0.487028892011072,0.692880792963478
3.47347347347347,0.0828419627663158,-0.493061470639658,0.694838599180766
3.48348348348348,0.051916522395944,-0.49717098448229,0.696714287378671
3.49349349349349,0.0204646267423421,-0.4995565489558,0.69861078786846
3.5035035035035,-0.0109402018501643,-0.499902486528062,0.700863899239812
3.51351351351351,-0.0420955445836503,-0.497962889281297,0.702567804656158
3.52352352352352,-0.0735624496698917,-0.494431004747238,0.704623814391212
3.53353353353353,-0.104472057837129,-0.489125442262921,0.706586217305087
3.54354354354354,-0.134947526248833,-0.481455938090805,0.708565356453955
3.55355355355355,-0.164964855071973,-0.471637495736753,0.710658324228289
3.56356356356356,-0.194899370093587,-0.460600554999626,0.712581473120608
3.57357357357357,-0.222961295906044,-0.447612721274679,0.714975696627884
3.58358358358358,-0.250961353299092,-0.432525828155774,0.716463891341638
3.59359359359359,-0.277142043439466,-0.416230615891713,0.718966911893985
3.6036036036036,-0.303016030719736,-0.397863521010327,0.720739061488088
3.61361361361361,-0.327528625861904,-0.378170262997616,0.722719038195761
3.62362362362362,-0.350691918304505,-0.356557163226083,0.72469049678915
3.63363363363363,-0.372193199382217,-0.333665366712271,0.727021865636905
3.64364364364364,-0.392354664552091,-0.30974972142277,0.728612671461223
3.65365365365365,-0.411060833359395,-0.284269482393425,0.730892317022626
3.66366366366366,-0.428418124676577,-0.258198704084157,0.732997833798512
3.67367367367367,-0.443489337376666,-0.23076721399465,0.734457272367478
3.68368368368368,-0.457171096546587,-0.20232020989546,0.736649428756944
3.69369369369369,-0.469123456110797,-0.17323638742121,0.738423836640765
3.7037037037037,-0.47892959627759,-0.143575601765033,0.740457892619812
3.71371371371371,-0.486809414528719,-0.11311786932061,0.742654596475546
3.72372372372372,-0.493274105243995,-0.0820651678038675,0.744516307763084
3.73373373373373,-0.497118224751744,-0.0510276864694592,0.746967921252075
3.74374374374374,-0.499334704550898,-0.0197023072460999,0.748736367121073
3.75375375375375,-0.499697648762942,0.0116270977965954,0.751173291347011
3.76376376376376,-0.497828474120897,0.0434262089953483,0.752481434929885
3.77377377377377,-0.494517072277259,0.0745098208606193,0.754655525526496
3.78378378378378,-0.489004147485594,0.104913034400927,0.756972790715346
3.79379379379379,-0.481040538620291,0.135925918635909,0.758610063609491
3.8038038038038,-0.472256963272461,0.166016946127489,0.760811680484307
3.81381381381381,-0.460277862210004,0.194977245500097,0.762534131477789
3.82382382382382,-0.447156495028535,0.22337315558099,0.764703876592175
3.83383383383383,-0.432157499016434,0.251239804688914,0.766937326372325
3.84384384384384,-0.41517294794184,0.278033823110164,0.768635272217733
3.85385385385385,-0.39721820859424,0.303817495940869,0.770941449789484
3.86386386386386,-0.377500041307612,0.327831525045829,0.772592677933278
3.87387387387387,-0.355688671612304,0.350921375215839,0.774330863090288
3.88388388388388,-0.333319065037954,0.372647097597005,0.776962083871641
3.89389389389389,-0.309315456276698,0.392900021360193,0.779175298042992
3.9039039039039,-0.283809401880395,0.411442185576653,0.780723932997399
3.91391391391391,-0.257329460892892,0.428820596928478,0.782880897823362
3.92392392392392,-0.230129581113435,0.44391366891391,0.784598296529103
3.93393393393393,-0.201953892492636,0.457398682502639,0.787093323384677
3.94394394394394,-0.172747788658063,0.469266346402405,0.78890964935738
3.95395395395395,-0.142585569836341,0.47913500580852,0.790833366554081
3.96396396396396,-0.111832045020989,0.487086550365484,0.79268958473064
3.97397397397397,-0.0816846240707302,0.493063213165856,0.79458212077457
3.98398398398398,-0.0501608384739174,0.49731552751752,0.797107652275755
3.99399399399399,-0.0188256075501003,0.499802418988147,0.798832234866278
4.004004004004,0.0125716861372358,0.499687306918103,0.800844468137477
4.01401401401401,0.0440234072627116,0.498042072125071,0.802966981648983
4.02402402402402,0.0750850695188531,0.494468731348429,0.8049326881624
4.03403403403403,0.106153750679383,0.488487357266256,0.806708933110823
4.04404404404404,0.136542941652879,0.480757208933716,0.808995802994407
4.05405405405405,0.166321332791984,0.471469762503926,0.810881005580843
4.06406406406406,0.196098805694006,0.459950253044794,0.813207203422655
4.07407407407407,0.224371328756892,0.44649581572881,0.814591358559251
4.08408408408408,0.252127272442833,0.432200432004896,0.816964021726646
4.09409409409409,0.279007988636977,0.414937461295941,0.818770606098207
4.1041041041041,0.304316104068828,0.396695016647797,0.820971396131414
4.11411411411411,0.328507140974362,0.376848754266953,0.82286804797514
4.12412412412412,0.351871867829045,0.355591679566312,0.824712851632813
4.13413413413413,0.373385576723063,0.332743484006609,0.826573967179509
4.14414414414414,0.393426995580658,0.308746246530407,0.82899640412212
4.15415415415415,0.41227691955237,0.282978298451411,0.830916031073309
4.16416416416416,0.429017244354805,0.256734525711737,0.832800340941793
4.17417417417417,0.444507038554304,0.229426117121503,0.834662847267801
4.18418418418418,0.457549377360895,0.200801114870517,0.83682870969769
